leg1Mode,leg2Mode,leg3Mode,price,expressFee,leg1Time,leg2Time,leg3Time,transfer1Time,transfer2Time,transfer3Time,tripTimeUnc,numLegs,lastLegMode,trip,carInTrip,expressInTrip,walkInTrip,busInTrip,taxiInTrip,uberInTrip,priceOrig,totalLegTime,totalWaitTime,totalTripTime,tripTimeMax,tripTimeRange,rowID,respID,qID,altID,obsID
Bus,Walk,Uber/Lyft,10,0,10,10,15,5,0,2,0.1,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10,35,7,42,47,42 - 47 minutes,23819,7,6,1,42
Uber/Lyft,Bus,Walk,15,0,30,20,10,5,2,0,0.05,3,Walk,Uber/Lyft|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,15,60,7,67,71,67 - 71 minutes,4146,7,6,2,42
Bus,Walk,Taxi,10,0,30,10,15,2,0,10,0.2,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10,55,12,67,81,67 - 81 minutes,56203,7,6,3,42
Uber/Lyft,None,None,25,0,25,0,0,2,0,0,0.05,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,25,25,2,27,29,27 - 29 minutes,735,8,1,1,43
Car,None,None,20,10,25,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,25,0,25,30,25 - 30 minutes,40077,8,1,2,43
Car,Walk,None,30,15,30,10,0,0,0,0,0.05,2,Walk,Car|Walk,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,15,40,0,40,42,40 - 42 minutes,1039,8,1,3,43
Bus,Walk,Uber/Lyft,10,0,20,10,10,10,0,2,0.05,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10,40,12,52,55,52 - 55 minutes,4890,8,2,1,44
Car,None,None,7,5,40,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,40,0,40,48,40 - 48 minutes,40353,8,2,2,44
Car,None,None,20,5,15,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,15,15,0,15,16,15 - 16 minutes,285,8,2,3,44
Walk,Bus,Walk,10,0,15,20,10,0,2,0,0.05,3,Walk,Walk|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,45,2,47,50,47 - 50 minutes,2183,8,3,1,45
Taxi,None,None,30,0,20,0,0,2,0,0,0.1,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30,20,2,22,25,22 - 25 minutes,20197,8,3,2,45
Uber/Lyft,Bus,Walk,25,0,15,15,10,5,10,0,0.1,3,Walk,Uber/Lyft|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,25,40,15,55,61,55 - 61 minutes,31646,8,3,3,45
Car,Bus,None,25,15,40,10,0,0,2,0,0.2,2,Bus,Car|Bus,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,10,50,2,52,63,52 - 63 minutes,40451,8,4,1,46
Taxi,Bus,None,20,0,25,10,0,10,10,0,0.2,2,Bus,Taxi|Bus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,20,35,20,55,66,55 - 66 minutes,52039,8,4,2,46
"Car:
Express",Walk,None,40,15,10,10,0,0,0,0,0.1,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,25,20,0,20,22,20 - 22 minutes,19864,8,4,3,46
Bus,Walk,Uber/Lyft,15,0,30,10,20,2,0,10,0.05,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,15,60,12,72,76,72 - 76 minutes,17165,8,5,1,47
Car,None,None,35,15,15,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,20,15,0,15,17,15 - 17 minutes,20076,8,5,2,47
Car,None,None,17,15,30,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,30,0,30,36,30 - 36 minutes,40311,8,5,3,47
Car,Bus,None,10,5,20,15,0,0,5,0,0.1,2,Bus,Car|Bus,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,35,5,40,44,40 - 44 minutes,26504,8,6,1,48
Uber/Lyft,None,None,10,0,30,0,0,10,0,0,0.2,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,30,10,40,48,40 - 48 minutes,44329,8,6,2,48
Uber/Lyft,Walk,None,25,0,10,15,0,5,0,0,0.05,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,25,25,5,30,32,30 - 32 minutes,3695,8,6,3,48
Taxi,None,None,30,0,20,0,0,5,0,0,0.2,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30,20,5,25,30,25 - 30 minutes,42773,9,1,1,49
Bus,Walk,Taxi,25,0,30,10,10,10,0,10,0.2,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,25,50,20,70,84,70 - 84 minutes,57216,9,1,2,49
Uber/Lyft,None,None,20,0,25,0,0,2,0,0,0.1,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20,25,2,27,30,27 - 30 minutes,20364,9,1,3,49
Taxi,Bus,Walk,15,0,20,20,15,5,10,0,0.05,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,15,55,15,70,74,70 - 74 minutes,12520,9,2,1,50
Bus,Taxi,None,25,0,20,20,0,5,5,0,0.05,2,Taxi,Bus|Taxi,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,25,40,10,50,53,50 - 53 minutes,8576,9,2,2,50
Bus,Walk,None,2,0,30,10,0,5,0,0,0.2,2,Walk,Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,40,5,45,54,45 - 54 minutes,42864,9,2,3,50
Bus,Walk,Uber/Lyft,20,0,30,10,20,2,0,5,0.05,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,20,60,7,67,71,67 - 71 minutes,14080,9,3,1,51
Walk,Bus,Walk,10,0,10,10,10,0,10,0,0.2,3,Walk,Walk|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,30,10,40,48,40 - 48 minutes,49145,9,3,2,51
Car,None,None,15,5,10,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,0,10,12,10 - 12 minutes,39328,9,3,3,51
Car,None,None,12,10,20,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,20,0,20,21,20 - 21 minutes,567,9,4,1,52
Bus,Walk,Taxi,10,0,30,10,15,2,0,5,0.05,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10,55,7,62,66,62 - 66 minutes,13822,9,4,2,52
"Car:
Express",Walk,None,35,5,40,15,0,0,0,0,0.2,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,30,55,0,55,66,55 - 66 minutes,41289,9,4,3,52
Taxi,None,None,30,0,30,0,0,2,0,0,0.1,1,Taxi,Taxi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30,30,2,32,36,32 - 36 minutes,20605,9,5,1,53
Car,None,None,35,15,25,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,20,25,0,25,27,25 - 27 minutes,837,9,5,2,53
Car,None,None,15,5,15,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,15,0,15,16,15 - 16 minutes,257,9,5,3,53
"Car:
Express",Walk,None,30,15,30,15,0,0,0,0,0.1,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,15,45,0,45,50,45 - 50 minutes,21602,9,6,1,54
Bus,Uber/Lyft,None,20,0,10,20,0,10,5,0,0.1,2,Uber/Lyft,Bus|Uber/Lyft,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,20,30,15,45,50,45 - 50 minutes,29008,9,6,2,54
Bus,Walk,Taxi,25,0,15,15,15,5,0,5,0.1,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,25,45,10,55,61,55 - 61 minutes,34164,9,6,3,54
Bus,Walk,Bus,10,0,20,15,20,2,0,2,0.1,3,Bus,Bus|Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,55,4,59,65,59 - 65 minutes,22821,10,1,1,55
Bus,Bus,Bus,2,0,10,15,10,10,5,10,0.1,3,Bus,Bus|Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,35,25,60,66,60 - 66 minutes,38536,10,1,2,55
Uber/Lyft,Bus,Walk,15,0,20,20,10,2,5,0,0.2,3,Walk,Uber/Lyft|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,15,50,7,57,69,57 - 69 minutes,46657,10,1,3,55
Bus,Bus,Walk,10,0,25,15,15,2,5,0,0.1,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,10,55,7,62,69,62 - 69 minutes,27467,10,2,1,56
Uber/Lyft,None,None,30,0,15,0,0,2,0,0,0.2,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,30,15,2,17,21,17 - 21 minutes,39637,10,2,2,56
Car,None,None,25,5,30,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,20,30,0,30,32,30 - 32 minutes,923,10,2,3,56
Uber/Lyft,Bus,Walk,10,0,25,10,10,10,10,0,0.2,3,Walk,Uber/Lyft|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10,45,20,65,78,65 - 78 minutes,52027,10,3,1,57
Walk,Bus,Uber/Lyft,10,0,10,10,20,0,10,5,0.2,3,Uber/Lyft,Walk|Bus|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10,40,15,55,66,55 - 66 minutes,55466,10,3,2,57
Uber/Lyft,Walk,None,15,0,10,15,0,2,0,0,0.2,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,15,25,2,27,33,27 - 33 minutes,40533,10,3,3,57
Car,None,None,17,15,30,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,30,0,30,36,30 - 36 minutes,40311,10,4,1,58
Car,None,None,15,5,20,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,20,0,20,21,20 - 21 minutes,474,10,4,2,58
"Car:
Express",Bus,None,35,15,15,10,0,0,2,0,0.2,2,Bus,"Car:
Express|Bus",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,20,25,2,27,33,27 - 33 minutes,39726,10,4,3,58
Bus,Walk,Uber/Lyft,15,0,30,10,20,2,0,5,0.05,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,15,60,7,67,71,67 - 71 minutes,14078,10,5,1,59
Uber/Lyft,Walk,None,30,0,25,10,0,10,0,0,0.2,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,30,35,10,45,54,45 - 54 minutes,44311,10,5,2,59
Car,None,None,7,5,10,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,10,0,10,11,10 - 11 minutes,19649,10,5,3,59
Bus,Walk,Uber/Lyft,10,0,20,10,15,2,0,10,0.1,3,Uber/Lyft,Bus|Walk|Uber/Lyft,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10,45,12,57,63,57 - 63 minutes,36523,10,6,1,60
"Car:
Express",Walk,None,40,15,20,10,0,0,0,0,0.05,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,25,30,0,30,32,30 - 32 minutes,644,10,6,2,60
Bus,None,None,10,0,10,0,0,10,0,0,0.2,1,Bus,Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,10,10,20,24,20 - 24 minutes,44019,10,6,3,60
Car,Walk,None,35,15,25,15,0,0,0,0,0.05,2,Walk,Car|Walk,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,20,40,0,40,42,40 - 42 minutes,1809,11,1,1,61
Car,None,None,30,10,10,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,20,10,0,10,11,10 - 11 minutes,164,11,1,2,61
Bus,Bus,Walk,2,0,30,20,10,2,5,0,0.2,3,Walk,Bus|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,60,7,67,81,67 - 81 minutes,46796,11,1,3,61
Car,None,None,17,15,25,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,25,0,25,27,25 - 27 minutes,813,11,2,1,62
Uber/Lyft,Walk,None,20,0,25,10,0,10,0,0,0.05,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,20,35,10,45,48,45 - 48 minutes,4993,11,2,2,62
Walk,Bus,Walk,5,0,10,20,10,0,5,0,0.1,3,Walk,Walk|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,40,5,45,50,45 - 50 minutes,26798,11,2,3,62
Walk,Bus,Taxi,25,0,10,15,15,0,2,5,0.1,3,Taxi,Walk|Bus|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,25,40,7,47,52,47 - 52 minutes,33503,11,3,1,63
Car,None,None,40,10,40,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30,40,0,40,48,40 - 48 minutes,40431,11,3,2,63
Car,None,None,17,15,15,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,15,0,15,16,15 - 16 minutes,405,11,3,3,63
Uber/Lyft,None,None,20,0,30,0,0,5,0,0,0.2,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20,30,5,35,42,35 - 42 minutes,42904,11,4,1,64
"Car:
Express",Bus,None,25,15,30,10,0,0,10,0,0.2,2,Bus,"Car:
Express|Bus",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,10,40,10,50,60,50 - 60 minutes,49548,11,4,2,64
Bus,Uber/Lyft,None,25,0,20,20,0,2,5,0,0.1,2,Uber/Lyft,Bus|Uber/Lyft,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,25,40,7,47,52,47 - 52 minutes,27020,11,4,3,64
Car,Walk,None,17,15,10,10,0,0,0,0,0.05,2,Walk,Car|Walk,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,20,0,20,21,20 - 21 minutes,186,11,5,1,65
Car,None,None,20,15,20,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,20,0,20,21,20 - 21 minutes,615,11,5,2,65
Walk,Bus,Walk,5,0,10,10,15,0,5,0,0.1,3,Walk,Walk|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,35,5,40,44,40 - 44 minutes,27275,11,5,3,65
Walk,Bus,None,5,0,15,15,0,0,5,0,0.2,2,Bus,Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,30,5,35,42,35 - 42 minutes,46054,11,6,1,66
Walk,Bus,Taxi,25,0,15,10,20,0,10,5,0.05,3,Taxi,Walk|Bus|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,25,45,15,60,63,60 - 63 minutes,16197,11,6,2,66
Bus,Bus,None,5,0,20,10,0,2,2,0,0.05,2,Bus,Bus|Bus,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,30,4,34,36,34 - 36 minutes,462,11,6,3,66
"Car:
Express",Walk,None,30,15,30,10,0,0,0,0,0.1,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,15,40,0,40,44,40 - 44 minutes,20687,12,1,1,67
Taxi,Walk,None,20,0,30,15,0,2,0,0,0.1,2,Walk,Taxi|Walk,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,20,45,2,47,52,47 - 52 minutes,21524,12,1,2,67
Car,None,None,25,15,40,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,40,0,40,42,40 - 42 minutes,1155,12,1,3,67
Car,None,None,45,15,15,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30,15,0,15,16,15 - 16 minutes,441,12,2,1,68
Car,Walk,None,40,10,30,10,0,0,0,0,0.2,2,Walk,Car|Walk,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,30,40,0,40,48,40 - 48 minutes,40309,12,2,2,68
Car,Bus,None,10,5,25,15,0,0,10,0,0.05,2,Bus,Car|Bus,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,40,10,50,53,50 - 53 minutes,10592,12,2,3,68
Bus,Walk,None,2,0,20,10,0,2,0,0,0.05,2,Walk,Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,30,2,32,34,32 - 34 minutes,453,12,3,1,69
Uber/Lyft,Walk,None,15,0,25,10,0,10,0,0,0.2,2,Walk,Uber/Lyft|Walk,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,15,35,10,45,54,45 - 54 minutes,44275,12,3,2,69
Bus,Walk,Taxi,10,0,15,15,10,2,0,10,0.05,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10,40,12,52,55,52 - 55 minutes,16705,12,3,3,69
Walk,Bus,None,5,0,10,10,0,0,2,0,0.2,2,Bus,Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,20,2,22,27,22 - 27 minutes,39314,12,4,1,70
Car,None,None,45,15,10,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,30,10,0,10,12,10 - 12 minutes,39512,12,4,2,70
Taxi,Bus,Walk,10,0,25,10,10,2,5,0,0.1,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10,45,7,52,58,52 - 58 minutes,26113,12,4,3,70
"Car:
Express",Walk,None,10,5,40,15,0,0,0,0,0.05,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5,55,0,55,58,55 - 58 minutes,1975,12,5,1,71
Car,None,None,17,15,15,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,15,0,15,16,15 - 16 minutes,405,12,5,2,71
Car,Walk,None,30,10,20,15,0,0,0,0,0.1,2,Walk,Car|Walk,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,20,35,0,35,39,35 - 39 minutes,21279,12,5,3,71
Uber/Lyft,Bus,Walk,20,0,10,20,15,10,2,0,0.05,3,Walk,Uber/Lyft|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,20,45,12,57,60,57 - 60 minutes,5921,12,6,1,72
"Car:
Express",Walk,None,25,10,10,10,0,0,0,0,0.05,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,15,20,0,20,21,20 - 21 minutes,163,12,6,2,72
Car,None,None,20,10,40,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,40,0,40,48,40 - 48 minutes,40407,12,6,3,72
"Car:
Express",Walk,None,25,10,10,10,0,0,0,0,0.05,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,15,20,0,20,21,20 - 21 minutes,163,13,1,1,73
Car,None,None,15,10,10,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,10,0,10,11,10 - 11 minutes,146,13,1,2,73
Car,None,None,35,10,20,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25,20,0,20,24,20 - 24 minutes,39891,13,1,3,73
"Car:
Express",Walk,None,12,10,40,10,0,0,0,0,0.1,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,50,0,50,56,50 - 56 minutes,20753,13,2,1,74
Uber/Lyft,None,None,10,0,25,0,0,5,0,0,0.05,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10,25,5,30,32,30 - 32 minutes,3502,13,2,2,74
Car,None,None,20,10,40,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,40,0,40,44,40 - 44 minutes,20760,13,2,3,74
"Car:
Express",Walk,None,17,15,30,15,0,0,0,0,0.1,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,45,0,45,50,45 - 50 minutes,21590,13,3,1,75
"Car:
Express",None,None,35,15,15,0,0,0,0,0,0.2,1,"Car:
Express","Car:
Express",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,20,15,0,15,18,15 - 18 minutes,39724,13,3,2,75
Car,None,None,15,10,10,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,10,0,10,12,10 - 12 minutes,39440,13,3,3,75
Car,Bus,None,30,5,25,15,0,0,10,0,0.2,2,Bus,Car|Bus,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,25,40,10,50,60,50 - 60 minutes,49921,13,4,1,76
Car,Walk,None,30,5,20,15,0,0,0,0,0.2,2,Walk,Car|Walk,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,25,35,0,35,42,35 - 42 minutes,40888,13,4,2,76
Bus,Walk,Bus,5,0,10,15,10,2,0,10,0.05,3,Bus,Bus|Walk|Bus,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,35,12,47,50,47 - 50 minutes,16672,13,4,3,76
Uber/Lyft,None,None,15,0,15,0,0,2,0,0,0.2,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15,15,2,17,21,17 - 21 minutes,39577,13,5,1,77
"Car:
Express",Bus,None,45,15,10,20,0,0,2,0,0.2,2,Bus,"Car:
Express|Bus",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,30,2,32,39,32 - 39 minutes,41445,13,5,2,77
"Car:
Express",Walk,None,7,5,20,10,0,0,0,0,0.2,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,30,0,30,36,30 - 36 minutes,39749,13,5,3,77
Bus,Walk,Taxi,10,0,20,15,15,2,0,5,0.2,3,Taxi,Bus|Walk|Taxi,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10,50,7,57,69,57 - 69 minutes,53190,13,6,1,78
Car,Bus,None,30,10,15,15,0,0,5,0,0.2,2,Bus,Car|Bus,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,20,30,5,35,42,35 - 42 minutes,46125,13,6,2,78
"Car:
Express",Walk,None,25,5,40,10,0,0,0,0,0.05,2,Walk,"Car:
Express|Walk",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,20,50,0,50,53,50 - 53 minutes,1088,13,6,3,78
Taxi,Bus,Walk,30,0,10,15,15,10,2,0,0.2,3,Walk,Taxi|Bus|Walk,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,30,40,12,52,63,52 - 63 minutes,45088,14,1,1,79
"Car:
Express",Bus,None,35,10,15,15,0,0,5,0,0.05,2,Bus,"Car:
Express|Bus",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,25,30,5,35,37,35 - 37 minutes,6834,14,1,2,79
Walk,Bus,Walk,2,0,10,20,15,0,2,0,0.1,3,Walk,Walk|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,45,2,47,52,47 - 52 minutes,22541,14,1,3,79
Bus,Walk,None,2,0,20,10,0,5,0,0,0.1,2,Walk,Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,30,5,35,39,35 - 39 minutes,23061,14,2,1,80
Car,None,None,25,15,25,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,25,0,25,27,25 - 27 minutes,825,14,2,2,80
Taxi,Bus,None,10,0,20,15,0,2,10,0,0.2,2,Bus,Taxi|Bus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,10,35,12,47,57,47 - 57 minutes,49812,14,2,3,80
Car,None,None,20,10,25,0,0,0,0,0,0.1,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10,25,0,25,28,25 - 28 minutes,20430,14,3,1,81
Bus,Walk,None,5,0,30,15,0,5,0,0,0.1,2,Walk,Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,45,5,50,56,50 - 56 minutes,23559,14,3,2,81
Taxi,Bus,None,30,0,20,15,0,5,10,0,0.05,2,Bus,Taxi|Bus,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,30,35,15,50,53,50 - 53 minutes,12043,14,3,3,81
Car,Walk,None,20,10,15,10,0,0,0,0,0.05,2,Walk,Car|Walk,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,10,25,0,25,27,25 - 27 minutes,379,14,4,1,82
Car,None,None,15,10,20,0,0,0,0,0,0.05,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,20,0,20,21,20 - 21 minutes,573,14,4,2,82
Uber/Lyft,None,None,25,0,20,0,0,10,0,0,0.05,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,25,20,10,30,32,30 - 32 minutes,4921,14,4,3,82
Uber/Lyft,None,None,25,0,15,0,0,2,0,0,0.1,1,Uber/Lyft,Uber/Lyft,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,25,15,2,17,19,17 - 19 minutes,19970,14,5,1,83
Car,None,None,35,10,40,0,0,0,0,0,0.2,1,Car,Car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,25,40,0,40,48,40 - 48 minutes,40425,14,5,2,83
Car,Walk,None,40,10,15,10,0,0,0,0,0.2,2,Walk,Car|Walk,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,30,25,0,25,30,25 - 30 minutes,39697,14,5,3,83
Uber/Lyft,Bus,Walk,10,0,15,20,15,2,10,0,0.1,3,Walk,Uber/Lyft|Bus|Walk,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10,50,12,62,69,62 - 69 minutes,31190,14,6,1,84
